llm_score_x,vector_distance_y
0.1,0.8936590105295181
0.1,0.9096683114767075
0.1,0.7171696126461029
0.1,0.8247405886650085
1.0,1.0264353659003973
0.1,0.7772546112537384
0.1,0.8083134889602661
0.1,0.9574045948684216
0.0,1.054961048066616
0.1,0.9627835191786289
0.1,0.8283702880144119
0.5,0.9833756685256958
0.5,0.9404320083558559
0.5,1.0172082670032978
0.5,1.0117385378107429
0.5,0.9290227293968201
0.1,0.991777803748846
0.1,0.7676575630903244
0.0,0.9421037174761295
0.1,0.8834182173013687
1.0,0.9981913054361939
0.5,1.0253009740263224
0.1,0.7713692784309387
0.1,0.9580838605761528
0.1,0.8577612936496735
0.1,0.7891901135444641
0.5,0.9331308975815773
0.5,0.8562339246273041
0.5,0.8480956107378006
0.5,0.9799737706780434
0.5,0.8430154025554657
0.1,1.0177629254758358
0.1,0.7857840061187744
1.0,1.0840848088264465
0.1,0.9947531446814537
0.1,0.9394930638372898
0.1,0.674335390329361
1.0,0.8087289780378342
0.1,0.7410621643066406
0.1,0.9191566109657288
0.1,1.0874183997511864
0.0,0.9241424053907394
0.1,1.0114874355494976
0.5,0.7078431844711304
1.0,0.9689963348209858
0.1,0.7861600667238235
0.1,1.0199436619877815
0.0,0.9891458237543702
0.5,1.044670108705759
0.1,0.8162972927093506
0.5,1.040292628109455
0.5,0.9712042510509491
0.1,0.9266531616449356
0.1,0.6817351579666138
0.1,0.9337331876158714
0.5,0.8468834459781647
1.0,1.0660256296396255
0.5,0.9106215089559555
0.5,0.8951317220926285
0.1,1.0082907434552908
0.1,0.9747921656817198
0.1,0.8975844979286194
0.1,0.8798575550317764
0.1,0.8406653106212616
0.1,0.963813379406929
0.5,0.8510869741439819
0.1,1.0595921538770199
0.1,0.9587007462978363
0.5,0.8742282688617706
0.1,0.7912296503782272
0.5,1.0045645898208022
0.1,0.8058883398771286
0.1,0.8892069905996323
0.1,0.942520834505558
0.5,1.0259746816009283
1.0,0.8965392634272575
0.1,0.902370035648346
0.1,0.6925754547119141
0.0,0.939500167965889
0.1,0.884528286755085
0.1,0.9188082441687584
0.1,0.6512295007705688
0.0,0.922113873064518
0.0,1.016786579042673
0.0,0.9766719546169043
0.5,1.0472533367574215
0.5,1.0152609953656793
0.1,1.0037886817008257
0.0,0.808349996805191
0.1,0.746459037065506
0.1,1.0336178578436375
0.1,1.0006330963224173
1.0,0.9103393852710724
0.0,0.5959483981132507
0.5,0.8411935269832611
0.5,1.0084259193390608
0.1,0.8883493766188622
0.1,0.8864562585949898
0.1,0.9605839997529984
0.1,0.9764168579131365
0.1,0.9184609949588776
0.5,1.0332847498357296
0.1,0.8116211593151093
0.5,1.0013336893171072
0.5,1.009885761886835
0.1,0.9528802558779716
0.5,1.0361729077994823
0.5,1.0100068971514702
0.1,0.9536519013345242
0.5,0.9880972988903522
0.1,0.6152142882347107
0.5,1.0000990759581327
0.1,0.7914684563875198
0.0,1.0399342961609364
0.1,0.951436672359705
0.1,0.8369850814342499
0.5,0.9492828696966171
0.5,0.8916606307029724
0.1,0.7397534251213074
0.0,0.959573045372963
0.1,0.7697837501764297
0.1,0.8015565127134323
0.1,0.6680884063243866
0.0,1.0134379295632243
0.0,1.0428760051727295
0.5,1.011691452935338
0.1,0.9014737531542778
0.1,0.8939990326762199
0.1,0.8418026268482208
0.5,0.8427184522151947
1.0,0.9625429883599281
0.5,1.0034369565546513
0.1,0.9257041588425636
0.1,0.9436501897871494
0.1,0.8323861360549927
0.1,0.7886213064193726
0.1,0.9024832099676132
0.1,0.804796501994133
0.1,0.7933794558048248
0.1,0.958080343902111
0.5,0.9451036788523197
1.0,1.0587836056947708
0.5,0.9673848859965801
0.0,0.9839828442782164
0.0,0.9553870111703873
0.1,0.9896592944860458
0.1,0.9015343636274338
0.0,0.9651884064078331
0.5,0.7887280881404877
0.1,0.8292649686336517
0.1,0.8184013068675995
0.1,0.7680062502622604
0.1,0.761282280087471
0.1,0.8810068145394325
0.1,1.015042251907289
0.1,0.9019346833229065
0.5,1.075303539633751
0.5,0.8922877311706543
0.0,1.0191687252372503
0.1,0.861517608165741
0.0,0.9104100987315178
0.1,0.9939745529554784
0.0,0.9307422861456871
1.0,0.9493501484394073
0.1,0.8026844263076782
0.1,0.8201930522918701
0.5,1.0925676003098488
0.1,0.991456463932991
0.0,0.9912793636322021
0.1,0.8649547398090363
0.1,0.6831286251544952
0.1,0.9688640274107456
0.5,0.948251262307167
0.1,0.7141585350036621
0.5,1.1063554733991623
0.5,1.0072798430919647
0.5,0.9619374945759773
0.5,0.8766007348895073
0.1,0.9272237718105316
0.5,1.00046715606004
0.1,0.6907288432121277
0.1,1.0141173992305994
0.1,0.7253538966178894
0.5,0.7969962656497955
0.1,0.8702229261398315
0.1,0.8917362987995148
0.1,0.7011565566062927
0.1,0.881040945649147
0.1,0.9187838137149811
0.5,0.9601720720529556
1.0,0.9091915711760521
0.5,0.9054015874862671
0.1,0.6328112483024597
0.0,0.9554049260914326
0.5,0.7387205958366394
0.5,0.7442090511322021
0.0,0.9592135585844517
0.1,0.9246275573968887
0.1,0.8454378545284271
1.0,0.992534888908267
0.1,0.8840764537453651
0.1,0.7912742495536804
0.5,0.9298676326870918
0.1,0.9465177915990353
0.5,0.9830511137843132
0.5,1.0320494920015335
0.1,0.9434296637773514
0.5,0.7521538436412811
0.1,0.8780440241098404
1.0,1.0291587300598621
0.1,0.9066518023610115
0.1,0.8417333960533142
1.0,0.8686737418174744
0.5,0.8843561485409737
1.0,0.9634803608059883
0.1,0.9670328460633755
1.0,0.9305967092514038
0.0,1.0272791478782892
0.1,0.8680760562419891
0.1,0.7061984539031982
0.1,0.9463419318199158
0.0,1.0192265249788761
0.1,1.0246742777526379
0.1,0.9436900690197945
0.5,1.0102814808487892
0.1,0.7516083419322968
0.1,0.9516083747148514
0.1,0.9253182634711266
0.5,0.8932304382324219
0.1,0.9424224980175495
0.1,1.0084914769977331
0.5,0.9977976009249687
1.0,0.9187312126159668
0.5,0.8985656648874283
0.1,0.9727624673396349
0.1,1.02287688665092
0.1,0.7680906653404236
0.1,0.8092707097530365
0.1,0.8646421432495117
0.1,0.8804545179009438
0.5,1.0485784634947777
0.0,0.9859125781804323
0.5,0.9032139480113983
0.5,0.9128025844693184
0.1,0.7289462685585022
0.1,0.987371233291924
0.1,0.8922609761357307
1.0,1.056717537343502
0.5,0.9374673813581467
1.0,0.8314981460571289
1.0,1.0157563667744398
0.1,0.9331082627177238
0.1,0.8429286479949951
0.1,1.0376957915723324
0.5,1.0070508643984795
1.0,0.8698719292879105
0.5,0.920673057436943
0.1,0.9512059390544891
0.1,0.7362815737724304
0.5,0.9122401252388954
0.1,0.8878663554787636
0.5,0.8455127775669098
0.1,0.8849148005247116
0.5,0.9334535151720047
0.1,0.7888854742050171
0.5,0.9898393824696541
0.1,0.9791624061763287
0.1,0.9647962152957916
0.1,0.8804370239377022
0.1,0.8662808537483215
0.5,0.8578833639621735
0.1,1.0722157284617424
0.1,0.9760169200599194
0.1,0.8156932592391968
1.0,1.044773556292057
1.0,0.933356836438179
0.5,0.8737541437149048
0.5,1.0334739796817303
0.1,0.7939932495355606
0.1,0.8369772136211395
0.1,0.7559387385845184
0.5,0.9568411037325859
0.5,0.9993363041430712
0.5,1.01161452755332
0.1,0.756597176194191
1.0,0.9473868012428284
0.1,0.9260790124535561
0.1,0.9292865097522736
0.5,0.8234181702136993
0.5,0.854490116238594
0.5,0.9191153794527054
0.1,1.006273915991187
0.1,0.9579587802290916
0.1,0.8052782714366913
0.1,0.810148760676384
0.1,0.9030493721365929
0.1,0.7457796335220337
1.0,0.9617447964847088
0.0,0.9777862653136253
0.1,1.069968082010746
0.5,1.007384130731225
0.5,0.9960209876298904
0.1,0.9259999245405197
0.1,1.0206830240786076
0.5,0.9379335604608059
0.0,1.0179312750697136
0.1,0.8995562568306923
1.0,0.8483280837535858
0.5,1.016349520534277
0.1,0.71247598528862
0.5,0.9328212738037109
0.1,0.9169142246246338
0.5,1.0442541651427746
0.1,1.0362992621958256
0.5,1.0286995153874159
0.1,0.8471722602844238
0.1,0.9038781821727753
0.1,0.9548394903540611
0.0,0.938329242169857
0.1,1.0150272976607084
0.1,0.7474085986614227
0.1,0.9002148807048798
0.1,0.6817004680633545
0.1,0.7560852915048599
0.5,0.8543855547904968
0.1,0.6135091781616211
1.0,1.067862555384636
0.5,0.8990604728460312
0.5,1.0089540053158998
0.1,1.0403683260083199
0.1,0.7393393516540527
0.1,0.8010934293270111
0.0,0.821794718503952
0.5,0.6949580907821655
0.1,0.9695829413831234
0.1,0.7775720655918121
0.1,0.8989273384213448
0.1,0.9741780944168568
0.1,0.7911269068717957
0.5,0.9064032584428787
0.1,0.979062307626009
0.5,0.9751588385552168
0.0,0.77780781686306
0.5,0.9300532341003418
0.1,1.0121787376701832
0.1,0.9701803810894489
0.1,0.9042030870914459
0.1,0.9588451907038689
0.1,0.76484514772892
0.1,1.0187880732119083
0.0,0.9407432600855827
0.1,0.963754452764988
0.0,1.0360328927636147
1.0,0.9871328910812736
0.1,1.0095790885388851
0.1,0.9820414409041405
0.1,0.8595388233661652
0.1,0.8019290566444397
0.1,1.0624865256249905
0.0,1.0016288440674543
0.0,0.989773714914918
0.0,0.9281588941812515
0.1,1.0262202322483063
0.1,0.8963361233472824
0.5,0.974448062479496
0.1,0.9653086923062801
0.5,1.0584894865751266
0.0,1.0451239049434662
0.1,1.0335030555725098
0.5,1.0171752125024796
0.5,0.99120232462883
0.1,0.9469844922423363
0.1,0.9900007732212543
0.1,0.9928200207650661
0.1,0.864880308508873
0.1,0.9416791200637817
0.1,0.7059229016304016
0.1,0.9921078318729997
1.0,0.9941717404872179
1.0,0.8419954478740692
0.1,0.9302761927247047
0.1,0.8714679181575775
0.5,0.8778473511338234
0.1,0.7958847880363464
0.5,1.04165980219841
0.0,0.9285591393709183
1.0,1.0508792102336884
0.5,0.7910999059677124
0.5,0.8928299993276596
1.0,0.8728531002998352
0.1,0.9848636174574494
0.1,1.0208836905658245
0.5,0.9314502850174904
0.5,0.8549622744321823
0.1,0.837574303150177
0.1,0.9026312455534935
0.1,0.7436407506465912
0.1,0.7077307999134064
0.5,0.8398124575614929
0.5,0.9606662504374981
0.0,0.73490110039711
1.0,1.0041682659648359
0.1,0.9860444301739335
0.1,0.7349236309528351
0.1,1.0317753292620182
0.0,0.9798494074493647
0.1,0.9047864899039268
0.1,0.9641566649079323
0.1,0.9503853805363178
0.5,0.9804928973317146
0.1,1.0518449991941452
0.5,0.8875015825033188
0.1,0.8846363574266434
0.1,0.9415523745119572
0.0,1.0399847328662872
0.1,0.7808590978384018
0.0,1.0325181372463703
0.1,0.9617358818650246
0.0,1.0626584738492966
0.5,0.7901620864868164
0.1,0.7256591320037842
1.0,1.00325196236372
0.1,0.9384004138410091
0.1,0.8507457375526428
0.1,0.8959096223115921
0.0,1.032932560890913
0.1,0.9174952581524849
0.5,1.0236333478242159
0.1,0.9186898022890091
0.1,0.6689512133598328
0.1,0.8244018852710724
1.0,0.9225630611181259
0.0,1.122942641377449
0.1,0.7005006968975067
0.5,1.0355619564652443
0.0,1.010737570002675
0.5,0.7358311712741852
0.1,0.802374541759491
0.5,1.0074759423732758
0.1,0.9486768245697021
0.5,1.0069537460803986
0.5,0.9072831720113754
0.1,0.7720686793327332
0.1,1.0006413673982024
0.5,0.9886251976713538
0.1,0.7653929591178894
0.1,0.8314899802207947
0.1,0.9326534420251846
1.0,1.0240450203418732
0.5,1.0610287748277187
0.1,0.8916161805391312
0.5,0.6850670874118805
0.5,0.7097846567630768
0.1,0.8767013177275658
0.1,0.9512262269854546
0.1,0.9831380806863308
0.5,1.0096470098942518
0.1,1.0707204416394234
0.1,0.8157688528299332
0.5,1.1057920902967453
1.0,1.0021279528737068
0.1,0.8721930384635925
0.1,0.7951576411724091
1.0,0.9114958494901657
0.1,0.9265715181827545
0.1,0.7861379086971283
0.1,1.0515395477414131
0.1,0.9386624321341515
0.1,1.0266440957784653
0.5,1.0199543181806803
0.1,0.8002574443817139
0.1,0.8592949956655502
0.0,1.024922203272581
0.5,0.8475474268198013
0.0,1.0520844534039497
0.1,0.9122323766350746
0.1,1.029725193977356
0.5,0.7887416183948517
0.5,0.958092637360096
0.1,0.9200778752565384
0.5,0.7771790027618408
0.1,0.8713834434747696
0.5,0.7893061935901642
0.5,1.0245646312832832
0.1,0.8400151282548904
0.0,0.989439595490694
0.1,0.9431104697287083
0.5,1.051508266478777
0.1,1.0412875637412071
0.1,0.9779880736023188
0.5,1.0346123650670052
0.5,1.0650863572955132
0.1,0.813022255897522
0.0,1.0358211696147919
0.0,0.921041265130043
0.5,0.9824204742908478
0.5,0.9857375025749207
0.1,0.9786887895315886
0.5,1.0413678139448166
0.0,1.0189053695648909
0.0,0.9889530725777149
1.0,0.905050978064537
0.0,1.0615470819175243
0.5,0.9652860090136528
0.5,1.0107815526425838
0.1,0.870475098490715
0.1,0.8384259939193726
0.1,0.9618100039660931
0.1,0.9884780272841454
0.5,0.9842050895094872
1.0,0.8666341006755829
0.1,0.9294781759381294
0.1,0.8469695150852203
0.0,0.9864547476172447
1.0,1.014304306358099
0.1,0.9726289734244347
0.1,0.8254800289869308
0.5,0.8358466327190399
0.5,0.9924982264637947
0.1,0.7315964698791504
0.0,1.037280771881342
0.0,1.02793525531888
0.1,0.7896460294723511
0.0,0.9510159306228161
0.0,1.0337275117635727
0.1,0.9798674434423447
0.1,0.930234894156456
0.1,0.9703831039369106
0.1,0.9463188089430332
0.5,0.9303000047802925
0.1,0.9955447753891349
0.1,0.9025669097900391
0.0,1.0087385270744562
0.1,0.9234651699662209
0.5,0.977547025308013
0.5,0.931884154677391
1.0,0.8321167379617691
0.1,0.9948829039931297
0.1,0.7893696576356888
0.0,1.004931884817779
0.5,0.9866707157343626
0.5,0.937685776501894
0.0,0.997934328392148
0.5,1.0073207877576351
0.1,0.8037853538990021
0.1,0.8311262279748917
0.5,0.8186490833759308
1.0,0.9713485650718212
1.0,0.8981291726231575
0.5,0.8625147640705109
1.0,1.0786329358816147
0.1,0.76057368516922
0.5,0.9878119565546513
0.1,0.9493245296180248
0.5,1.0664466470479965
0.0,0.8929691091179848
0.1,0.8879114091396332
0.1,0.9106838032603264
1.0,1.023342952132225
0.1,0.9512096717953682
1.0,0.9239926785230637
0.1,0.9030263721942902
0.5,0.804379403591156
0.5,1.0220817271620035
0.5,0.9267527684569359
0.5,0.8930635824799538
0.1,0.8641447871923447
1.0,1.034815188497305
0.1,0.6985205113887787
0.1,1.004068497568369
0.1,0.9821514878422022
0.1,0.9923319760710001
0.5,1.0793143808841705
0.1,0.9897587541490793
0.5,0.9936175365000963
1.0,0.9726067539304495
0.1,0.8133478164672852
0.5,0.9707883708178997
0.1,0.9235516041517258
0.1,0.8307470381259918
0.1,1.0014442880637944
0.1,0.8141910433769226
0.1,0.991491069085896
0.1,0.7826764434576035
0.1,0.9735849313437939
0.5,0.859617605805397
0.5,0.9333119168877602
0.1,0.8973847106099129
0.1,0.9498750679194927
0.1,0.7670466154813766
0.0,0.9986313842236996
0.1,0.9573648273944855
0.1,0.9367893636226654
0.5,0.8468038886785507
0.1,0.9118104800581932
0.5,0.8449400514364243
0.1,0.8485098034143448
0.1,0.8435217142105103
0.1,1.0073829721659422
0.1,0.9046815037727356
0.0,0.9447495602071285
0.1,0.9961575181223452
0.1,0.7166643738746643
0.5,0.912096418440342
0.1,0.8656331449747086
1.0,0.8961540088057518
0.0,1.0446134097874165
0.1,0.895916186273098
0.1,0.9163037240505219
0.1,0.9293834716081619
0.5,1.0322347842156887
0.5,0.9192681387066841
0.1,0.7991705685853958
0.1,1.0313804633915424
0.5,0.9370156079530716
0.5,0.9855673685669899
0.5,0.9796052500605583
0.1,0.7941073477268219
0.1,0.9769819118082523
0.1,0.8602116107940674
0.5,0.9556545540690422
0.0,0.8502703309059143
0.0,0.8654946833848953
0.0,0.8100278377532959
0.1,1.0528037771582603
0.5,0.845358356833458
0.0,0.7990950345993042
0.5,0.9232167899608612
0.1,0.8845426812767982
0.0,0.8750966489315033
0.0,0.9578865692019463
0.5,0.8265757858753204
0.0,0.8932551518082619
0.5,1.037907063961029
0.0,0.939549021422863
0.5,0.9628323689103127
0.5,0.9462973400950432
0.1,0.9180670082569122
0.0,0.9370995536446571
0.5,0.9080907851457596
0.1,0.986214054748416
0.0,0.8777493983507156
0.1,0.9391419626772404
0.1,0.9415173456072807
0.0,0.9558465853333473
0.5,0.9838778451085091
0.0,0.8847467824816704
0.0,0.809136375784874
0.0,0.7921644449234009
0.1,0.9016645774245262
0.0,0.78053879737854
0.5,0.6788008213043213
0.0,0.792987048625946
0.5,0.9483353048563004
0.5,0.944641713052988
0.5,0.965789046138525
0.1,0.7985657751560211
0.0,0.9344915077090263
0.0,0.8468413203954697
0.5,0.8730694353580475
0.0,0.8552798330783844
0.0,0.9216346144676208
0.1,0.9101094603538513
0.1,0.8186075836420059
0.0,0.9491568095982075
0.0,0.8645394742488861
0.0,0.9769538678228855
0.1,0.8953908681869507
0.5,0.8808960542082787
0.5,0.6176717281341553
0.0,0.8648309707641602
0.0,0.9762305542826653
0.1,0.982193049043417
0.1,0.8999038413167
0.1,1.00062470510602
0.5,0.9093237519264221
0.0,0.8476927727460861
0.5,0.948841042816639
0.0,0.8538510948419571
0.0,0.6274312734603882
0.1,0.9054946601390839
0.1,0.9175894856452942
0.1,0.9633013531565666
0.0,0.8104829788208008
0.1,0.8886667340993881
0.1,0.9649542234838009
0.1,0.8996560871601105
0.5,0.7110991179943085
0.5,0.9610076621174812
0.5,0.8676981031894684
0.1,0.7883755415678024
0.1,0.9762422181665897
0.5,0.8962229043245316
0.5,0.8682283163070679
0.0,0.8738671243190765
0.1,0.8777764737606049
0.1,0.9343688786029816
0.5,0.8969983905553818
0.1,0.9116410315036774
0.0,0.9009052142500877
0.1,0.9578844606876373
0.0,1.0087036434561014
0.5,0.7820242345333099
0.1,0.9266556948423386
0.1,0.8528879582881927
