query_idx,is_gt,llm_score,dist_to_gt,doc_id
10,False,0.8,0.09009277820587158,1921790
10,False,0.8,0.1604819893836975,10356830
10,False,0.8,0.23002588748931885,22371384
10,False,0.6,0.31898820400238037,21951356
10,False,0.6,0.26005709171295166,17943272
10,False,0.4,0.22610729932785034,23348487
10,False,0.6,0.21472924947738647,10742312
10,False,0.6,0.2457505464553833,18477909
10,False,0.8,0.24816739559173584,23418696
10,False,0.8,0.2538643479347229,23683748
10,False,0.6,0.2888144254684448,20403931
10,False,0.4,0.31025147438049316,10695064
10,False,0.4,0.21702730655670166,14734379
10,False,0.8,0.29132771492004395,22031487
10,False,0.8,0.2492612600326538,23669520
10,False,0.4,0.29189205169677734,16148810
10,False,0.4,0.26617878675460815,11398701
10,False,0.6,0.2942849397659302,20401972
10,False,0.4,0.27935129404067993,27021672
10,False,0.1,0.7162955403327942,16641158
10,False,0.1,0.7867927849292755,15166488
10,False,0.2,0.8332378715276718,20575685
10,False,0.1,0.9950817245990038,11487550
10,False,0.1,0.8705364614725113,17132840
10,False,0.1,0.9921513441950083,25252158
10,False,0.1,0.9496218711137772,20097466
10,False,0.1,0.8570226579904556,22999786
10,False,0.1,1.0706622153520584,26160044
10,False,0.1,0.8763429373502731,23485052
11,True,1.0,0.0,25432938
11,False,0.2,0.2927902936935425,27304759
11,False,0.1,0.4843786954879761,26615070
11,False,0.6,0.23808252811431885,21631625
11,False,0.1,0.48524200916290283,15840173
11,False,0.1,0.5051432251930237,23352584
11,False,0.2,0.3879140615463257,21684176
11,False,0.6,0.36238527297973633,23127668
11,False,0.2,0.3915947675704956,20220412
11,False,0.2,0.2821417450904846,21527042
11,False,0.2,0.41665661334991455,17366333
11,False,0.2,0.4860488176345825,24521614
11,False,0.2,0.2624737620353699,24598033
11,False,0.2,0.32387417554855347,27027479
11,False,0.2,0.40512704849243164,27575318
11,False,0.2,0.4799753427505493,27590746
11,False,0.1,0.5841794610023499,26757868
11,False,0.1,0.4301627278327942,25708643
11,False,0.1,0.5296057462692261,24411818
11,False,0.2,0.37998688220977783,21986788
11,False,0.1,0.8093125522136688,23194378
11,False,0.1,0.9701486397534609,12140002
11,False,0.1,1.005806289613247,15578880
11,False,0.1,0.9055669903755188,26121922
11,False,0.1,0.9614870995283127,12733949
11,False,0.1,0.9118868112564087,19853351
11,False,0.1,1.050314374268055,27666595
11,False,0.1,0.6541625559329987,25460616
11,False,0.1,0.9879661500453949,11832723
11,False,0.1,0.7267339527606964,15052280
12,True,1.0,0.0,18847643
12,False,0.8,0.2280104160308838,27438683
12,False,0.6,0.22461646795272827,15761339
12,False,0.6,0.2392323613166809,20584959
12,False,0.8,0.24048268795013428,19430251
12,False,0.8,0.2593897581100464,27602897
12,False,0.8,0.23919802904129028,11740267
12,False,1.0,0.2537388801574707,20065871
12,False,0.8,0.1815248727798462,23425732
12,False,0.8,0.19974887371063232,27021851
12,False,0.6,0.2763221263885498,18376174
12,False,0.8,0.2121748924255371,22929493
12,False,0.8,0.2709618806838989,24928334
12,False,0.6,0.2782982587814331,19577246
12,False,0.6,0.2784509062767029,23174621
12,False,0.6,0.24281156063079834,22491608
12,False,0.6,0.27829885482788086,12579044
12,False,0.6,0.2540847063064575,25159247
12,False,0.8,0.29160773754119873,24553520
12,False,0.8,0.28430891036987305,15136355
12,False,0.1,1.0401771552860737,23996468
12,False,0.1,0.9922165051102638,19170840
12,False,0.1,1.0249431058764458,27505183
12,False,0.2,0.7002524733543396,22002968
12,False,0.1,1.0742376297712326,22103296
12,False,0.1,0.8681303858757019,17761737
12,False,0.1,1.000510849058628,18525028
12,False,0.1,0.979364650323987,26319270
12,False,0.1,1.0043493355624378,24336635
12,False,0.1,0.965473897755146,21970816
13,True,1.0,0.0,18239988
13,False,0.6,0.12352859973907471,22521357
13,False,0.4,0.19010239839553833,12195000
13,False,0.6,0.23045122623443604,26173506
13,False,0.6,0.1380023956298828,24259972
13,False,0.6,0.16533994674682617,21674175
13,False,0.8,0.23940491676330566,21516322
13,False,0.6,0.23744744062423706,26612588
13,False,0.6,0.21199464797973633,24901154
13,False,0.6,0.15859448909759521,25170559
13,False,0.6,0.2201465368270874,19360373
13,False,0.4,0.21754491329193115,23702499
13,False,0.8,0.23304712772369385,23875541
13,False,0.6,0.21213680505752563,25253959
13,False,0.6,0.25426435470581055,18467911
13,False,0.6,0.21147072315216064,23665288
13,False,0.6,0.2169121503829956,22469639
13,False,0.6,0.19065392017364502,21904208
13,False,0.8,0.26775145530700684,9057470
13,False,0.6,0.22067010402679443,27778410
13,False,0.1,0.7921918034553528,1426312
13,False,0.1,0.8044717311859131,16881945
13,False,0.1,0.7760357558727264,20433750
13,False,0.1,0.665201723575592,22763266
13,False,0.1,0.784633681178093,25888222
13,False,0.1,0.8546701669692993,11174473
13,False,0.1,0.8260658085346222,11889808
13,False,0.1,0.8955153822898865,18214481
13,False,0.1,0.7906127423048019,16634727
13,False,0.1,0.8697908669710159,20854822
14,True,1.0,0.0,25957366
14,False,0.6,0.19433140754699707,27148937
14,False,0.8,0.15301531553268433,24160330
14,False,0.8,0.29033875465393066,20860071
14,False,0.8,0.32438820600509644,18072272
14,False,0.8,0.2732148766517639,17459064
14,False,0.6,0.31656789779663086,14664778
14,False,0.8,0.329498291015625,9597996
14,False,0.6,0.29132068157196045,18752450
14,False,0.8,0.34046483039855957,19731030
14,False,0.8,0.3662113547325134,24063552
14,False,0.8,0.3334670066833496,19636983
14,False,0.6,0.32355594635009766,22889133
14,False,0.6,0.3203244209289551,19025974
14,False,0.8,0.3271362781524658,1746300
14,False,0.6,0.3460541367530823,27525501
14,False,0.8,0.3413415551185608,17916174
14,False,0.8,0.3461719751358032,12697961
14,False,0.6,0.371504545211792,23825307
14,False,0.6,0.27285629510879517,16481893
14,False,0.1,0.9041805043816566,11013366
14,False,0.1,0.9803766403347254,24352294
14,False,0.1,0.7738937139511108,18519276
14,False,0.1,1.0463060438632965,17460567
14,False,0.1,0.8061160147190094,25616517
14,False,0.1,1.0174520015716553,27354791
14,False,0.2,0.7360012531280518,19268722
14,False,0.2,0.6439536213874817,21562751
14,False,0.1,0.945047989487648,25001262
14,False,0.1,0.9157108217477798,22385730
15,True,1.0,1.7881393432617188e-07,24866606
15,False,0.6,0.30092477798461914,19892506
15,False,0.4,0.30741775035858154,26594272
15,False,0.4,0.3003549575805664,20630425
15,False,0.4,0.23382782936096191,17411811
15,False,0.4,0.31356775760650635,26868311
15,False,0.4,0.2376638650894165,25012279
15,False,0.6,0.2993418574333191,23283267
15,False,0.2,0.3386826515197754,26254157
15,False,0.6,0.28948676586151123,26457155
15,False,0.6,0.2691267728805542,26453126
15,False,0.2,0.30492842197418213,11138878
15,False,0.4,0.28054213523864746,26149454
15,False,0.2,0.2754978537559509,16777562
15,False,0.2,0.2610679864883423,26594299
15,False,0.2,0.28227460384368896,8669734
15,False,0.4,0.4140437841415405,21104601
15,False,0.8,0.37834835052490234,25614394
15,False,0.2,0.31266582012176514,7864470
15,False,0.2,0.273182213306427,25439619
15,False,0.1,0.9860390275716782,21296614
15,False,0.1,0.7581359297037125,7802571
15,False,0.1,0.940967246890068,25588461
15,False,0.1,0.9037375897169113,15139876
15,False,0.1,0.94371098279953,27249091
15,False,0.1,0.826455369591713,14658819
15,False,0.1,0.9731407184153795,9311353
15,False,0.1,0.8004870712757111,18727705
15,False,0.1,0.7947865128517151,11834902
15,False,0.1,0.860371932387352,17183017
16,True,1.0,0.0,26578404
16,False,0.8,0.19368433952331543,18333735
16,False,0.8,0.28412294387817383,17646499
16,False,0.8,0.2909048795700073,12622497
16,False,0.8,0.25622236728668213,20471543
16,False,0.8,0.28599727153778076,25948405
16,False,0.6,0.2053220272064209,25358424
16,False,0.2,0.29792988300323486,9366458
16,False,0.4,0.2848806381225586,15009356
16,False,0.6,0.2973112463951111,24936098
16,False,0.8,0.31351232528686523,18602474
16,False,0.6,0.3425086736679077,16547090
16,False,0.6,0.28364235162734985,20413056
16,False,0.6,0.32836252450942993,12626983
16,False,0.4,0.34536367654800415,11473839
16,False,0.6,0.2997633218765259,24589128
16,False,0.6,0.3108066916465759,15197127
16,False,0.4,0.3250929117202759,17629900
16,False,0.6,0.36255335807800293,16153398
16,False,0.6,0.2472001314163208,24535239
16,False,0.1,0.9257092922925949,25356426
16,False,0.1,0.7954619526863098,9847438
16,False,0.1,0.7982515096664429,24814235
16,False,0.1,0.910472922027111,16483642
16,False,0.1,0.6503801345825195,20212411
16,False,0.1,0.9607631042599678,26714668
16,False,0.1,0.8652423471212387,19738906
16,False,0.1,0.963201742619276,22838229
16,False,0.1,0.7592629194259644,17992035
16,False,0.1,0.9991042539477348,23801410
17,True,1.0,5.960464477539063e-08,11729377
17,False,0.8,0.15284228324890137,24726105
17,False,0.8,0.15831929445266724,12717203
17,False,0.6,0.20686912536621094,9473092
17,False,0.6,0.19909393787384033,25487472
17,False,0.8,0.25693655014038086,27016995
17,False,0.6,0.21233528852462769,22672547
17,False,0.4,0.23884379863739014,24914389
17,False,0.6,0.26211482286453247,26418214
17,False,0.6,0.19392865896224976,23978530
17,False,0.6,0.13325810432434082,23639200
17,False,0.6,0.26408207416534424,25420837
17,False,0.2,0.26201725006103516,15848663
17,False,0.2,0.24711096286773682,17692633
17,False,0.2,0.3339991569519043,11329565
17,False,0.6,0.24308478832244873,15167597
17,False,0.4,0.2514039874076843,23128999
17,False,0.8,0.1577814817428589,19165414
17,False,0.4,0.14220154285430908,19857758
17,False,0.4,0.1438523530960083,19857777
17,False,0.1,0.7725625038146973,26085814
17,False,0.2,0.600610077381134,24128416
17,False,0.1,0.9354261755943298,26618404
17,False,0.1,0.882768988609314,26928186
17,False,0.1,0.9226138740777969,12644019
17,False,0.1,0.6601446270942688,17646912
17,False,0.1,0.841794416308403,22939729
17,False,0.1,0.9766009729355574,25182142
17,False,0.1,0.891183577477932,21517954
17,False,0.1,0.9175686687231064,14607388
18,True,1.0,0.0,17096624
18,False,0.8,0.26161789894104004,27541821
18,False,0.6,0.20940667390823364,18761366
18,False,0.6,0.18849700689315796,26261068
18,False,0.8,0.1471083164215088,20510270
18,False,0.4,0.26750850677490234,11061781
18,False,0.8,0.15391474962234497,12726873
18,False,0.8,0.2253568172454834,9626423
18,False,0.2,0.30120277404785156,12392046
18,False,0.6,0.21329033374786377,22869267
18,False,0.4,0.23584109544754028,21809726
18,False,0.8,0.21385884284973145,12453719
18,False,0.8,0.2786216735839844,8992629
18,False,0.6,0.302048921585083,15963306
18,False,0.2,0.3107560873031616,26338176
18,False,0.6,0.28590238094329834,26854908
18,False,0.6,0.3226822018623352,12854986
18,False,0.8,0.22615599632263184,15766491
18,False,0.2,0.3449350595474243,9685472
18,False,0.6,0.2957749366760254,26510703
18,False,0.1,0.847538948059082,26895891
18,False,0.1,0.9484866261482239,21286495
18,False,0.1,0.9242861270904541,16481817
18,False,0.1,0.7582916617393494,25879337
18,False,0.1,0.967520534992218,24455167
18,False,0.1,0.9470260441303253,26211465
18,False,0.1,1.0606609731912613,25870834
18,False,0.1,0.994278771802783,18063595
18,False,0.1,0.7065222859382629,8120683
18,False,0.1,1.0216070711612701,22816075
19,True,1.0,0.0,22694248
19,False,0.6,0.2657114267349243,15371857
19,False,0.6,0.3004417419433594,16494551
19,False,0.8,0.3031245470046997,20728139
19,False,0.8,0.20090961456298828,27136472
19,False,0.8,0.2867051362991333,19021620
19,False,0.6,0.3174823522567749,16234079
19,False,0.6,0.32368725538253784,16034765
19,False,0.6,0.30819547176361084,16006862
19,False,0.2,0.3559943437576294,24779944
19,False,0.2,0.3287074565887451,16426125
19,False,0.6,0.3189307451248169,21477437
19,False,0.6,0.3150978684425354,24988200
19,False,0.6,0.3779505491256714,26242727
19,False,0.6,0.2518354654312134,22192116
19,False,0.2,0.36608731746673584,23795787
19,False,0.4,0.31094247102737427,21251677
19,False,0.8,0.351387619972229,16724900
19,False,0.6,0.3932762145996094,25720440
19,False,0.2,0.3593933582305908,20398446
19,False,0.1,0.7031407058238983,25437683
19,False,0.1,1.0257605388760567,25866327
19,False,0.1,0.9674720838665962,24931303
19,False,0.1,0.8754074051976204,19644071
19,False,0.1,0.8723548948764801,21545766
19,False,0.1,0.910007506608963,18070799
19,False,0.1,0.944135095924139,25862731
19,False,0.1,0.7064056694507599,27013106
19,False,0.1,0.8585699051618576,10855038
19,False,0.1,0.9739069696515799,17598902
20,True,1.0,0.0,22990761
20,False,0.8,0.18778836727142334,26073640
20,False,0.8,0.20170509815216064,22825590
20,False,0.6,0.24739420413970947,11533736
20,False,0.8,0.2801194190979004,20362720
20,False,0.6,0.23518109321594238,26087952
20,False,0.6,0.3155398368835449,27440966
20,False,0.8,0.3445582389831543,20828098
20,False,0.6,0.23135119676589966,26537355
20,False,0.4,0.3079160451889038,15834272
20,False,0.6,0.23811864852905273,26245400
20,False,0.8,0.3080204129219055,21450610
20,False,0.8,0.33763742446899414,25020106
20,False,0.8,0.3232269287109375,27490950
20,False,0.6,0.35303473472595215,24445263
20,False,0.6,0.33415085077285767,27286980
20,False,0.6,0.34078365564346313,9487329
20,False,0.8,0.29322338104248047,19828043
20,False,0.6,0.30834484100341797,25179964
20,False,0.2,0.3396568298339844,27403525
20,False,0.4,0.5124772489070892,26217525
20,False,0.1,0.9021526128053665,27044366
20,False,0.1,0.695166826248169,22007997
20,False,0.1,0.9206646978855133,9681349
20,False,0.1,0.9328478798270226,15014040
20,False,0.1,0.9193006753921509,25226868
20,False,0.2,0.6779295206069946,21181394
20,False,0.1,0.71209317445755,25060669
20,False,0.2,0.8321203887462616,25077900
20,False,0.2,0.694850742816925,18421185
21,True,0.8,0.0,19394934
21,False,0.8,0.18282043933868408,20838136
21,False,0.8,0.19106841087341309,20647922
21,False,0.6,0.208962082862854,18388607
21,False,0.6,0.18917059898376465,19579730
21,False,0.8,0.21001076698303223,22490933
21,False,0.8,0.2516302466392517,17033567
21,False,0.2,0.22519439458847046,27810881
21,False,0.6,0.24512922763824463,26286180
21,False,0.8,0.23408377170562744,19307399
21,False,0.8,0.26678466796875,15837890
21,False,0.8,0.2386932373046875,27602905
21,False,0.6,0.25809353590011597,17033546
21,False,0.8,0.277782678604126,16552207
21,False,0.8,0.29115843772888184,18650642
21,False,0.8,0.25610435009002686,19106867
21,False,0.6,0.29820698499679565,25093456
21,False,0.4,0.2601642608642578,19359970
21,False,0.4,0.277008056640625,25284235
21,False,0.4,0.3300812244415283,12777895
21,False,0.1,0.8262141942977905,14515113
21,False,0.1,0.8776751756668091,24787963
21,False,0.4,0.5671463310718536,18828194
21,False,0.1,0.9760963898152113,11329503
21,False,0.1,0.9476019255816936,22687247
21,False,0.1,0.8564546704292297,19247577
21,False,0.1,0.8812073916196823,21785002
21,False,0.1,0.9409203231334686,1471659
21,False,0.1,1.029494471848011,25701738
21,False,0.1,0.6643891930580139,22475354
22,True,1.0,0.0,11481599
22,False,0.8,0.22423601150512695,20125068
22,False,0.4,0.3251602053642273,9305718
22,False,0.6,0.24101126194000244,18288473
22,False,0.8,0.22866523265838623,20533022
22,False,0.8,0.28124332427978516,23857442
22,False,0.6,0.3173266649246216,9044140
22,False,0.8,0.25990527868270874,25650869
22,False,0.6,0.2452477216720581,27799777
22,False,0.6,0.2953397035598755,26673844
22,False,0.6,0.25440913438796997,10824405
22,False,0.8,0.33542656898498535,27101828
22,False,0.8,0.33866775035858154,23439464
22,False,0.6,0.37272530794143677,11742920
22,False,0.8,0.32711291313171387,26669646
22,False,0.2,0.39206063747406006,18726920
22,False,0.8,0.297052264213562,15876255
22,False,0.8,0.2659035921096802,21755397
22,False,0.6,0.3271123766899109,8016798
22,False,0.8,0.2637985944747925,8706497
22,False,0.1,1.0263211335986853,24874565
22,False,0.1,0.9819546975195408,15664251
22,False,0.1,0.912721574306488,9058340
22,False,0.1,0.8420835137367249,23137196
22,False,0.1,0.8971472680568695,12072853
22,False,0.1,0.9503520950675011,26857228
22,False,0.1,0.5880792737007141,25141108
22,False,0.1,0.8519931435585022,11054046
22,False,0.1,0.8941037058830261,11711353
22,False,0.2,0.5923646092414856,11535888
23,True,1.0,0.0,21669959
23,False,0.8,0.21116310358047485,19574267
23,False,0.8,0.14463043212890625,26573484
23,False,0.8,0.2584865093231201,26695759
23,False,0.4,0.2761070728302002,15613572
23,False,0.8,0.2745192050933838,18212492
23,False,0.8,0.24024319648742676,19289964
23,False,0.6,0.33675289154052734,15188804
23,False,0.8,0.17490828037261963,26841359
23,False,0.8,0.23354870080947876,20618268
23,False,0.6,0.2548539638519287,24607049
